date,nav
2020-12-21,12559.0000
2020-12-22,12364.0000
2020-12-23,12392.0000
2020-12-24,12456.0000
2020-12-25,12485.0000
2020-12-28,12552.0000
2020-12-29,12786.0000
2020-12-30,12685.0000
2021-01-04,12614.0000
2021-01-05,12589.0000
2021-01-06,12625.0000
2021-01-07,12836.0000
2021-01-08,13038.0000
2021-01-12,13059.0000
2021-01-13,13104.0000
2021-01-14,13166.0000
2021-01-15,13048.0000
2021-01-18,12970.0000
2021-01-19,13044.0000
2021-01-20,13000.0000
2021-01-21,13077.0000
2021-01-22,13049.0000
2021-01-25,13087.0000
2021-01-26,12988.0000
2021-01-27,13073.0000
2021-01-28,12924.0000
2021-01-29,12713.0000
2021-02-01,12861.0000
2021-02-02,12982.0000
2021-02-03,13151.0000
2021-02-04,13109.0000
2021-02-05,13291.0000
2021-02-08,13523.0000
2021-02-09,13534.0000
2021-02-10,13571.0000
2021-02-12,13592.0000
2021-02-15,13733.0000
2021-02-16,13812.0000
2021-02-17,13786.0000
2021-02-18,13649.0000
2021-02-19,13557.0000
2021-02-22,13623.0000
2021-02-24,13376.0000
2021-02-25,13542.0000
2021-02-26,13108.0000
2021-03-01,13374.0000
2021-03-02,13321.0000
2021-03-03,13389.0000
2021-03-04,13250.0000
2021-03-05,13329.0000
2021-03-08,13312.0000
2021-03-09,13480.0000
2021-03-10,13495.0000
2021-03-11,13531.0000
2021-03-12,13715.0000
2021-03-15,13839.0000
2021-03-16,13929.0000
2021-03-17,13947.0000
2021-03-18,14120.0000
2021-03-19,14145.0000
2021-03-22,13990.0000
2021-03-23,13860.0000
2021-03-24,13557.0000
2021-03-25,13747.0000
2021-03-26,13948.0000
2021-03-29,14010.0000
2021-03-30,14022.0000
2021-03-31,13853.0000
2021-04-01,13880.0000
2021-04-02,13979.0000
2021-04-05,14062.0000
2021-04-06,13856.0000
2021-04-07,13948.0000
2021-04-08,13839.0000
2021-04-09,13892.0000
2021-04-12,13858.0000
2021-04-13,13886.0000
2021-04-14,13840.0000
2021-04-15,13889.0000
2021-04-16,13902.0000
2021-04-19,13872.0000
2021-04-20,13657.0000
2021-04-21,13387.0000
2021-04-22,13630.0000
2021-04-23,13576.0000
2021-04-26,13599.0000
2021-04-27,13496.0000
2021-04-28,13535.0000
2021-04-30,13461.0000
2021-05-06,13667.0000
2021-05-07,13709.0000
2021-05-10,13846.0000
2021-05-11,13518.0000
2021-05-12,13320.0000
2021-05-13,13117.0000
2021-05-14,13361.0000
2021-05-17,13330.0000
2021-05-18,13535.0000
2021-05-19,13446.0000
2021-05-20,13451.0000
2021-05-21,13514.0000
2021-05-24,13573.0000
2021-05-25,13619.0000
2021-05-26,13627.0000
2021-05-27,13558.0000
2021-05-28,13817.0000
2021-05-31,13644.0000
2021-06-01,13665.0000
2021-06-02,13781.0000
2021-06-03,13896.0000
2021-06-04,13899.0000
2021-06-07,13912.0000
2021-06-08,13925.0000
2021-06-09,13885.0000
2021-06-10,13882.0000
2021-06-11,13863.0000
2021-06-14,13904.0000
2021-06-15,14015.0000
2021-06-16,14017.0000
2021-06-17,13930.0000
2021-06-18,13809.0000
2021-06-21,13476.0000
2021-06-22,13901.0000
2021-06-23,13827.0000
2021-06-24,13812.0000
2021-06-25,13924.0000
2021-06-28,13945.0000
2021-06-29,13845.0000
2021-06-30,13803.0000
2021-07-01,13772.0000
2021-07-02,13894.0000
2021-07-05,13842.0000
2021-07-06,13880.0000
2021-07-07,13761.0000
2021-07-08,13638.0000
2021-07-09,13583.0000
2021-07-12,13872.0000
2021-07-13,13973.0000
2021-07-14,13941.0000
2021-07-15,13774.0000
