date,nav
2021-01-04,11438.0000
2021-01-05,11448.0000
2021-01-06,11411.0000
2021-01-07,11408.0000
2021-01-08,11450.0000
2021-01-12,11422.0000
2021-01-13,11368.0000
2021-01-14,11424.0000
2021-01-15,11404.0000
2021-01-18,11362.0000
2021-01-19,11351.0000
2021-01-20,11408.0000
2021-01-21,11362.0000
2021-01-22,11350.0000
2021-01-25,11384.0000
2021-01-26,11397.0000
2021-01-27,11403.0000
2021-01-28,11430.0000
2021-01-29,11453.0000
2021-02-01,11469.0000
2021-02-02,11455.0000
2021-02-03,11439.0000
2021-02-04,11426.0000
2021-02-05,11439.0000
2021-02-08,11459.0000
2021-02-09,11437.0000
2021-02-10,11409.0000
2021-02-12,11433.0000
2021-02-15,11444.0000
2021-02-16,11471.0000
2021-02-17,11471.0000
2021-02-18,11417.0000
2021-02-19,11416.0000
2021-02-22,11385.0000
2021-02-24,11369.0000
2021-02-25,11415.0000
2021-02-26,11350.0000
2021-03-01,11383.0000
2021-03-02,11444.0000
2021-03-03,11469.0000
2021-03-04,11428.0000
2021-03-05,11469.0000
2021-03-08,11495.0000
2021-03-09,11520.0000
2021-03-10,11519.0000
2021-03-11,11540.0000
2021-03-12,11595.0000
2021-03-15,11565.0000
2021-03-16,11593.0000
2021-03-17,11568.0000
2021-03-18,11561.0000
2021-03-19,11501.0000
2021-03-22,11484.0000
2021-03-23,11523.0000
2021-03-24,11481.0000
2021-03-25,11507.0000
2021-03-26,11550.0000
2021-03-29,11563.0000
2021-03-30,11547.0000
2021-03-31,11597.0000
2021-04-01,11615.0000
2021-04-02,11656.0000
2021-04-05,11638.0000
2021-04-06,11632.0000
2021-04-07,11612.0000
2021-04-08,11607.0000
2021-04-09,11592.0000
2021-04-12,11605.0000
2021-04-13,11578.0000
2021-04-14,11534.0000
2021-04-15,11546.0000
2021-04-16,11567.0000
2021-04-19,11540.0000
2021-04-20,11519.0000
2021-04-21,11516.0000
2021-04-22,11518.0000
2021-04-23,11499.0000
2021-04-26,11523.0000
2021-04-27,11542.0000
2021-04-28,11603.0000
2021-04-30,11591.0000
2021-05-06,11611.0000
2021-05-07,11626.0000
2021-05-10,11628.0000
2021-05-11,11628.0000
2021-05-12,11575.0000
2021-05-13,11590.0000
2021-05-14,11588.0000
2021-05-17,11608.0000
2021-05-18,11593.0000
2021-05-19,11603.0000
2021-05-20,11593.0000
2021-05-21,11608.0000
2021-05-24,11605.0000
2021-05-25,11627.0000
2021-05-26,11655.0000
2021-05-27,11688.0000
2021-05-28,11757.0000
2021-05-31,11747.0000
2021-06-01,11734.0000
2021-06-02,11740.0000
2021-06-03,11746.0000
2021-06-04,11757.0000
2021-06-07,11738.0000
2021-06-08,11722.0000
2021-06-09,11746.0000
2021-06-10,11792.0000
2021-06-11,11780.0000
2021-06-14,11794.0000
2021-06-15,11811.0000
2021-06-16,11806.0000
2021-06-17,11791.0000
2021-06-18,11711.0000
2021-06-21,11701.0000
2021-06-22,11700.0000
2021-06-23,11758.0000
2021-06-24,11795.0000
2021-06-25,11794.0000
2021-06-28,11723.0000
2021-06-29,11731.0000
