date,nav
2017-12-07,11294.0000
2017-12-08,11398.0000
2017-12-11,11500.0000
2017-12-12,11520.0000
2017-12-13,11530.0000
2017-12-14,11485.0000
2017-12-15,11388.0000
2017-12-18,11476.0000
2017-12-19,11550.0000
2017-12-20,11564.0000
2017-12-21,11570.0000
2017-12-22,11628.0000
2017-12-25,11599.0000
2017-12-26,11620.0000
2017-12-27,11616.0000
2017-12-28,11645.0000
2017-12-29,11625.0000
2018-01-04,11702.0000
2018-01-05,11796.0000
2018-01-09,11909.0000
2018-01-10,11848.0000
2018-01-11,11728.0000
2018-01-12,11776.0000
2018-01-15,11836.0000
2018-01-16,11850.0000
2018-01-17,11780.0000
2018-01-18,11925.0000
2018-01-19,11907.0000
2018-01-22,11922.0000
2018-01-23,12029.0000
2018-01-24,11986.0000
2018-01-25,11913.0000
2018-01-26,11925.0000
2018-01-29,11927.0000
2018-01-30,11887.0000
2018-01-31,11755.0000
2018-02-01,11802.0000
2018-02-02,11825.0000
2018-02-05,11638.0000
2018-02-06,11158.0000
2018-02-07,11232.0000
2018-02-08,11220.0000
2018-02-09,10836.0000
2018-02-13,11027.0000
2018-02-14,10959.0000
2018-02-15,11019.0000
2018-02-16,11089.0000
2018-02-19,11104.0000
2018-02-20,11133.0000
2018-02-21,11165.0000
2018-02-22,11110.0000
2018-02-23,11075.0000
2018-02-26,11189.0000
2018-02-27,11297.0000
2018-02-28,11224.0000
2018-03-01,11030.0000
2018-03-02,10874.0000
2018-03-05,10790.0000
2018-03-06,10965.0000
2018-03-07,10951.0000
2018-03-08,11005.0000
2018-03-09,11115.0000
2018-03-12,11286.0000
2018-03-13,11235.0000
2018-03-14,11203.0000
2018-03-15,11087.0000
2018-03-16,11097.0000
2018-03-19,11074.0000
2018-03-20,10972.0000
2018-03-22,10944.0000
2018-03-23,10634.0000
2018-03-26,10465.0000
2018-03-27,10708.0000
2018-03-28,10601.0000
2018-03-29,10700.0000
2018-03-30,10748.0000
2018-04-02,10760.0000
2018-04-03,10547.0000
2018-04-04,10689.0000
2018-04-05,10789.0000
2018-04-06,10943.0000
2018-04-09,10748.0000
2018-04-10,10783.0000
2018-04-11,10980.0000
2018-04-12,10912.0000
2018-04-13,11027.0000
2018-04-16,11020.0000
2018-04-17,11038.0000
2018-04-18,11147.0000
2018-04-19,11201.0000
2018-04-20,11146.0000
2018-04-23,11105.0000
2018-04-24,11192.0000
2018-04-25,11117.0000
2018-04-26,11151.0000
2018-04-27,11229.0000
2018-05-01,11197.0000
