fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-03-19,13229,13229,1148.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-03-21,13432,13432,1168.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-03-22,13476,13476,1174.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-03-25,13469,13469,1175.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-03-26,13454,13454,1174.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-03-27,13483,13483,1180.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-03-28,13505,13505,1185.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-03-29,13472,13472,1183.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-01,13485,13485,1187.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-02,13439,13439,1183.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-03,13388,13388,1178.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-04,13435,13435,1197.75
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-05,13411,13411,1197.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-08,13422,13422,1200.61
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-09,13442,13442,1205.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-10,13482,13482,1214.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-11,13433,13433,1211.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-12,13403,13403,1212.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-15,13454,13454,1218.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-16,13457,13457,1223.78
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-17,13449,13449,1227.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-18,13476,13476,1231.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-19,13471,13471,1234.25
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-22,13488,13488,1237.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-23,13506,13506,1239.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-24,13539,13539,1245.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-25,13546,13546,1247.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-26,13548,13548,1249.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-04-30,13722,13722,1267.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-01,13731,13731,1269.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-02,13623,13623,1262.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-07,13587,13587,1266.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-08,13676,13676,1280.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-09,13713,13713,1289.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-10,13738,13738,1295.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-13,13734,13734,1296.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-14,13785,13785,1304.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-15,13820,13820,1311.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-16,13724,13724,1305.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-17,13844,13844,1319.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-20,13844,13844,1322.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-21,13868,13868,1326.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-22,13872,13872,1332.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-23,13893,13893,1336.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-24,13863,13863,1337.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-27,13874,13874,1340.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-28,13905,13905,1346.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-29,13895,13895,1345.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-30,13819,13819,1343.16
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-05-31,13796,13796,1342.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-03,13886,13886,1352.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-04,13908,13908,1355.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-05,13828,13828,1357.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-06,13906,13906,1368.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-07,13898,13898,1370.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-10,13868,13868,1368.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-11,13847,13847,1369.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-12,13854,13854,1374.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-13,13929,13929,1383.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-14,13965,13965,1388.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-17,14020,14020,1398.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-18,14014,14014,1400.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-19,14075,14075,1412.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-20,14090,14090,1415.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-21,14136,14136,1420.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-24,14205,14205,1433.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-25,14207,14207,1436.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-26,14221,14221,1442.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-27,14234,14234,1446.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-06-28,14276,14276,1453.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-01,14276,14276,1456.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-02,14244,14244,1455.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-03,14272,14272,1468.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-04,14341,14341,1480.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-05,14317,14317,1479.78
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-08,14343,14343,1482.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-09,14378,14378,1491.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-10,14395,14395,1499.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-11,14447,14447,1507.75
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-12,14301,14301,1496.06
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-16,14255,14255,1494.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-17,14307,14307,1503.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-18,14087,14087,1488.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-19,14199,14199,1502.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-22,14166,14166,1500.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-23,14077,14077,1491.49
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-24,13983,13983,1483.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-25,13743,13743,1457.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-26,13840,13840,1467.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-29,13844,13844,1464.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-30,13875,13875,1467.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-07-31,13748,13748,1455.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-01,13560,13560,1436.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-02,13568,13568,1437.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-05,13365,13365,1420.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-06,13360,13360,1419.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-07,13473,13473,1427.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-08,13352,13352,1410.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-09,13470,13470,1422.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-13,13491,13491,1427.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-14,13559,13559,1435.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-15,13603,13603,1441.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-16,13684,13684,1451.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-19,13625,13625,1450.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-20,13523,13523,1440.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-21,13502,13502,1439.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-22,13512,13512,1441.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-23,13537,13537,1445.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-26,13370,13370,1427.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-27,13462,13462,1438.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-28,13393,13393,1431.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-29,13405,13405,1433.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-08-30,13397,13397,1433.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-02,13506,13506,1445.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-03,13573,13573,1452.98
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-04,13451,13451,1439.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-05,13375,13375,1439.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-06,13364,13364,1437.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-09,13327,13327,1435.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-10,13377,13377,1441.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-11,13269,13269,1432.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-12,13350,13350,1442.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-13,13246,13246,1431.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-17,13243,13243,1433.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-18,13310,13310,1440.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-19,13444,13444,1457.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-20,13392,13392,1451.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-24,13467,13467,1459.99
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-25,13495,13495,1463.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-26,13550,13550,1469.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-27,13657,13657,1481.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-09-30,13417,13417,1455.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-01,13508,13508,1465.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-02,13510,13510,1467.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-03,13756,13756,1500.78
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-04,13673,13673,1494.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-07,13734,13734,1501.18
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-08,13645,13645,1490.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-09,13671,13671,1494.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-10,13737,13737,1503.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-11,13663,13663,1495.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-15,13737,13737,1503.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-16,13740,13740,1503.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-17,13787,13787,1510.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-18,13783,13783,1512.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-21,13760,13760,1509.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-22,13774,13774,1510.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-23,13807,13807,1513.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-24,13908,13908,1523.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-25,13905,13905,1521.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-28,13987,13987,1529.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-29,13933,13933,1524.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-30,13961,13961,1526.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-10-31,13981,13981,1528.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-01,13844,13844,1512.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-05,13888,13888,1518.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-06,13911,13911,1525.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-07,13937,13937,1532.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-08,13888,13888,1526.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-11,13878,13878,1525.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-12,13913,13913,1529.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-13,13941,13941,1532.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-14,13973,13973,1536.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-15,14064,14064,1547.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-18,13858,13858,1525.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-19,13894,13894,1533.3
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-20,13965,13965,1540.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-21,13935,13935,1537.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-22,13849,13849,1530.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-25,13854,13854,1531.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-26,13900,13900,1536.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-27,13792,13792,1525.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-28,13759,13759,1522.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-11-29,13692,13692,1515.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-02,13676,13676,1513.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-03,13641,13641,1509.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-04,13615,13615,1511.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-05,13704,13704,1523.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-06,13706,13706,1524.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-09,13687,13687,1523.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-10,13829,13829,1539.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-11,13841,13841,1541.83
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-12,13859,13859,1544.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-13,13852,13852,1543.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-16,13905,13905,1549.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-17,13947,13947,1556.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-18,13883,13883,1549.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-19,13880,13880,1549.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-20,14093,14093,1572.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-23,14046,14046,1566.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-24,14063,14063,1569.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-25,14065,14065,1567.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-26,14064,14064,1568.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-27,14139,14139,1576.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2024-12-30,14118,14118,1574.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-06,14021,14021,1564.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-07,14099,14099,1574.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-08,14033,14033,1578.98
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-09,14024,14024,1579.66
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-10,13978,13978,1575.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-14,13836,13836,1562.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-15,13898,13898,1572.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-16,13851,13851,1570.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-17,13764,13764,1562.8
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-20,13839,13839,1575.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-21,13898,13898,1583.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-22,13908,13908,1584.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-23,13971,13971,1597.75
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-24,13937,13937,1594.23
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-27,13920,13920,1593.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-28,13909,13909,1592.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-29,13945,13945,1599.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-30,13856,13856,1590.3
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-01-31,13831,13831,1588.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-03,13871,13871,1593.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-04,13935,13935,1601.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-05,13856,13856,1599.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-06,13785,13785,1592.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-07,13651,13651,1577.92
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-10,13650,13650,1578.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-12,13750,13750,1591.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-13,13825,13825,1602.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-14,13779,13779,1597.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-17,13737,13737,1595.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-18,13692,13692,1593.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-19,13688,13688,1593.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-20,13574,13574,1582.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-21,13507,13507,1574.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-25,13582,13582,1584.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-26,13538,13538,1579.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-27,13569,13569,1583.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国債券インデックス（除く日本）,2025-02-28,13553,13553,1582.5
