fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-03,10171,10171,90.8
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-06,10156,10156,91.05
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-07,10161,10161,91.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-08,10187,10187,91.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-09,10192,10192,91.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-10,10191,10191,91.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-13,10169,10169,91.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-14,10175,10175,91.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-15,10171,10171,91.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-16,10181,10181,92.31
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-17,10187,10187,92.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-20,10177,10177,92.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-21,10188,10188,92.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-22,10188,10188,92.66
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-27,10186,10186,92.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-28,10188,10188,93.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-29,10199,10199,93.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-30,10200,10200,93.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-07-31,10207,10207,93.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-03,10192,10192,94.07
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-04,10198,10198,95.67
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-05,10204,10204,95.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-06,10197,10197,95.37
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-07,10201,10201,94.92
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-11,10184,10184,94.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-12,10168,10168,94.82
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-13,10173,10173,95.09
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-14,10156,10156,95.26
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-17,10161,10161,95.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-18,10166,10166,95.94
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-19,10173,10173,96.86
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-20,10167,10167,96.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-21,10160,10160,96.94
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-24,10174,10174,97.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-25,10175,10175,96.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-26,10164,10164,96.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-27,10165,10165,96.87
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-28,10147,10147,96.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-08-31,10159,10159,96.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-01,10162,10162,97.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-02,10161,10161,98.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-03,10168,10168,97.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-04,10164,10164,97.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-07,10158,10158,97.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-08,10167,10167,97.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-09,10175,10175,97.98
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-10,10174,10174,98.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-11,10186,10186,98.41
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-14,10188,10188,98.46
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-15,10190,10190,98.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-16,10187,10187,98.8
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-17,10191,10191,98.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-18,10190,10190,98.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-23,10196,10196,98.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-24,10192,10192,99.07
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-25,10190,10190,98.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-28,10177,10177,99.11
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-29,10184,10184,99.25
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-09-30,10187,10187,99.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-01,10182,10182,99.46
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-02,10188,10188,101.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-05,10181,10181,100.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-06,10169,10169,100.53
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-07,10171,10171,100.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-08,10175,10175,100.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-09,10174,10174,100.96
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-12,10174,10174,101.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-13,10172,10172,101.17
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-14,10173,10173,101.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-15,10180,10180,101.06
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-16,10185,10185,101.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-19,10182,10182,101.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-20,10190,10190,101.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-21,10179,10179,101.72
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-22,10180,10180,101.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-23,10172,10172,101.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-26,10176,10176,101.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-27,10180,10180,101.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-28,10182,10182,101.75
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-29,10181,10181,101.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-10-30,10170,10170,101.75
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-02,10171,10171,101.63
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-04,10174,10174,103.55
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-05,10194,10194,103.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-06,10191,10191,103.33
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-09,10191,10191,103.18
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-10,10175,10175,102.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-11,10171,10171,102.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-12,10177,10177,102.8
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-13,10180,10180,102.92
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-16,10181,10181,103.38
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-17,10182,10182,103.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-18,10193,10193,105.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-19,10193,10193,105.24
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-20,10199,10199,105.42
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-24,10189,10189,105.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-25,10191,10191,105.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-26,10186,10186,105.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-27,10181,10181,105.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-11-30,10182,10182,105.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-01,10188,10188,106.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-02,10187,10187,108.17
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-03,10188,10188,107.94
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-04,10184,10184,107.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-07,10187,10187,107.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-08,10197,10197,107.79
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-09,10199,10199,107.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-10,10202,10202,107.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-11,10201,10201,108.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-14,10195,10195,108.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-15,10201,10201,108.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-16,10196,10196,109.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-17,10198,10198,110.27
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-18,10198,10198,110.32
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-21,10194,10194,110.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-22,10200,10200,112.26
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-23,10204,10204,113.72
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-24,10197,10197,115.37
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-25,10188,10188,118.96
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-28,10187,10187,122.06
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-29,10184,10184,124.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2020-12-30,10183,10183,125.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-04,10181,10181,126.23
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-05,10192,10192,121.14
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-06,10185,10185,118.89
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-07,10176,10176,117.62
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-08,10174,10174,117.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-12,10176,10176,116.46
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-13,10184,10184,116.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-14,10179,10179,116.23
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-15,10179,10179,116.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-18,10163,10163,116.17
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-19,10164,10164,116.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-20,10165,10165,117.17
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-21,10176,10176,117.29
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-22,10165,10165,117.25
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-25,10166,10166,116.82
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-26,10174,10174,117.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-27,10168,10168,117.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-28,10170,10170,117.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-01-29,10157,10157,117.33
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-01,10148,10148,117.42
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-02,10149,10149,119.14
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-03,10153,10153,118.88
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-04,10156,10156,118.66
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-05,10157,10157,118.43
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-08,10147,10147,118.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-09,10144,10144,118.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-10,10143,10143,118.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-12,10151,10151,118.27
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-15,10139,10139,118.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-16,10140,10140,118.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-17,10123,10123,118.69
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-18,10129,10129,119.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-19,10121,10121,118.87
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-22,10106,10106,118.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-24,10101,10101,119.06
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-25,10082,10082,118.82
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-02-26,10072,10072,118.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-01,10090,10090,119.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-02,10110,10110,121.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-03,10124,10124,121.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-04,10104,10104,121.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-05,10142,10142,121.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-08,10124,10124,121.45
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-09,10109,10109,121.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-10,10114,10114,121.17
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-11,10136,10136,121.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-12,10128,10128,121.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-15,10129,10129,120.88
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-16,10138,10138,120.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-17,10141,10141,121.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-18,10137,10137,121.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-19,10125,10125,121.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-22,10158,10158,121.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-23,10163,10163,121.56
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-24,10171,10171,121.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-25,10158,10158,121.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-26,10155,10155,121.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-29,10166,10166,122.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-30,10154,10154,121.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-03-31,10141,10141,121.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-01,10123,10123,121.42
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-02,10126,10126,123.92
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-05,10128,10128,123.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-06,10139,10139,124.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-07,10153,10153,124.32
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-08,10149,10149,124.38
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-09,10143,10143,124.53
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-12,10140,10140,124.14
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-13,10146,10146,124.54
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-14,10161,10161,124.8
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-15,10160,10160,125.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-16,10161,10161,125.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-19,10163,10163,125.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-20,10167,10167,125.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-21,10179,10179,125.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-22,10180,10180,125.87
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-23,10178,10178,125.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-26,10173,10173,125.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-27,10169,10169,125.89
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-28,10158,10158,125.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-04-30,10159,10159,125.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-06,10163,10163,125.98
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-07,10164,10164,128.3
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-10,10166,10166,128.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-11,10173,10173,128.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-12,10172,10172,128.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-13,10154,10154,127.87
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-14,10165,10165,127.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-17,10169,10169,127.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-18,10168,10168,127.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-19,10168,10168,127.8
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-20,10162,10162,128.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2021-05-21,10159,10159,127.94
