fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-07,28173,28173,7110.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-08,27924,27924,7042.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-09,28729,28729,7248.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-13,28821,28821,7289.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-14,29229,29229,7394.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-15,29407,29407,7447.25
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-16,30200,30200,7648.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-19,30068,30068,7628.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-20,30061,30061,7629.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-21,29837,29837,7575.66
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-22,29934,29934,7603.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-23,29904,29904,7596.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-26,29702,29702,7546.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-27,29885,29885,7593.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-28,29820,29820,7576.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-29,29718,29718,7556.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-08-30,29801,29801,7578.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-02,30329,30329,7713.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-03,30521,30521,7762.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-04,29583,29583,7523.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-05,29168,29168,7449.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-06,28989,28989,7404.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-09,28431,28431,7263.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-10,28859,28859,7373.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-11,28640,28640,7334.66
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-12,29027,29027,7437.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-13,29034,29034,7441.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-17,29096,29096,7465.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-18,29301,29301,7518.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-19,29602,29602,7600.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-20,29943,29943,7689.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-24,30103,30103,7730.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-25,30164,30164,7748.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-26,30345,30345,7796.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-27,30734,30734,7898.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-09-30,30147,30147,7748.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-01,30469,30469,7831.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-02,30165,30165,7753.99
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-03,30835,30835,7955.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-04,30655,30655,7910.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-07,31233,31233,8061.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-08,30906,30906,7976.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-09,31149,31149,8042.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-10,31582,31582,8168.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-11,31373,31373,8113.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-15,31987,31987,8274.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-16,31652,31652,8187.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-17,31823,31823,8232.83
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-18,31965,31965,8277.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-21,31950,31950,8275.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-22,32117,32117,8317.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-23,32201,32201,8339.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-24,32236,32236,8348.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-25,32182,32182,8333.06
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-28,32424,32424,8394.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-29,32420,32420,8394.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-30,32510,32510,8417.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-10-31,32433,32433,8395.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-01,31584,31584,8174.37
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-05,31750,31750,8216.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-06,32150,32150,8346.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-07,33081,33081,8593.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-08,33054,33054,8587.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-11,33084,33084,8596.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-12,33311,33311,8666.37
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-13,33354,33354,8675.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-14,33492,33492,8710.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-15,33589,33589,8736.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-18,32684,32684,8499.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-19,32860,32860,8557.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-20,33070,33070,8614.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-21,33092,33092,8620.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-22,33124,33124,8631.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-25,33241,33241,8663.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-26,33284,33284,8673.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-27,33121,33121,8631.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-28,32818,32818,8552.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-11-29,32629,32629,8503.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-02,32677,32677,8516.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-03,32693,32693,8520.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-04,32717,32717,8553.98
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-05,33040,33040,8640.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-06,32968,32968,8620.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-09,32983,32983,8621.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-10,33186,33186,8673.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-11,33113,33113,8668.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-12,33463,33463,8761.25
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-13,33411,33411,8746.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-16,33588,33588,8791.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-17,33763,33763,8843.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-18,33501,33501,8770.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-19,32853,32853,8599.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-20,33358,33358,8728.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-23,33383,33383,8733.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-24,33728,33728,8824.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-25,34027,34027,8894.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-26,34036,34036,8895.16
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-27,34186,34186,8934.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2024-12-30,33929,33929,8867.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-06,33686,33686,8807.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-07,34051,34051,8905.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-08,33707,33707,8852.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-09,33802,33802,8881.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-10,33763,33763,8887.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-14,33137,33137,8722.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-15,33317,33317,8778.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-16,33530,33530,8837.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-17,33291,33291,8780.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-20,33762,33762,8906.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-21,33829,33829,8928.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-22,34018,34018,8978.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-23,34395,34395,9087.75
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-24,34530,34530,9123.23
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-27,34334,34334,9072.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-28,33806,33806,8932.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-29,34188,34188,9037.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-30,33895,33895,8963.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-01-31,34002,34002,8992.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-03,34050,34050,9005.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-04,33773,33773,8933.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-05,33743,33743,8955.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-06,33578,33578,8913.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-07,33443,33443,8880.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-10,33288,33288,8839.98
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-12,33829,33829,8986.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-13,34064,34064,9068.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-14,34086,34086,9076.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-17,33895,33895,9026.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-18,33863,33863,9026.37
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-19,34041,34041,9073.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-20,33796,33796,9012.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-21,33405,33405,8907.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-25,32877,32877,8769.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-26,32492,32492,8667.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-27,32605,32605,8700.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-02-28,32211,32211,8597.3
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-03,32812,32812,8759.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-04,32171,32171,8589.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-05,31941,31941,8556.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-06,32259,32259,8642.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-07,31532,31532,8449.21
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-10,31509,31509,8443.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-11,30576,30576,8194.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-12,30634,30634,8228.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-13,30857,30857,8287.25
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-14,30476,30476,8185.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-17,31179,31179,8373.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-18,31581,31581,8481.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-19,31386,31386,8443.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-21,31426,31426,8455.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-24,31559,31559,8492.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-25,32240,32240,8679.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-26,32156,32156,8660.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-27,31888,31888,8591.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-28,31900,31900,8595.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-03-31,31052,31052,8368.23
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-01,31130,31130,8390.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-02,31302,31302,8435.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-03,31095,31095,8405.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-04,29471,29471,7969.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-07,27677,27677,7485.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-08,27709,27709,7492.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-09,27072,27072,7311.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-10,29231,29231,7911.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-11,28109,28109,7610.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-14,28484,28484,7718.06
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-15,28890,28890,7830.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-16,28803,28803,7818.27
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-17,28270,28270,7677.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-18,28296,28296,7687.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-21,28098,28098,7637.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-22,27540,27540,7485.5
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-23,28290,28290,7689.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-24,28908,28908,7862.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-25,29439,29439,8007.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-28,29743,29743,8092.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-04-30,29738,29738,8095.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-01,29885,29885,8139.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-02,30614,30614,8339.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-07,30167,30167,8243.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-08,30359,30359,8299.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-09,30935,30935,8462.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-12,30994,30994,8495.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-13,32198,32198,8826.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-14,32338,32338,8868.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-15,32126,32126,8810.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-16,32018,32018,8780.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-19,32188,32188,8829.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-20,32329,32329,8868.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-21,32094,32094,8805.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-22,31503,31503,8653.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-23,31562,31562,8669.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-26,31155,31155,8557.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-27,31146,31146,8555.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-28,31995,31995,8788.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-29,32210,32210,8853.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-05-30,31879,31879,8763.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-02,31852,31852,8754.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-03,31816,31816,8743.71
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-04,32211,32211,8878.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-05,31992,31992,8823.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-06,32126,32126,8860.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-09,32622,32622,8998.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-10,32603,32603,8992.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-11,32788,32788,9059.92
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-12,32575,32575,9002.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-13,32437,32437,8964.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-16,32388,32388,8961.23
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-17,32818,32818,9079.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-18,32580,32580,9015.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-19,32454,32454,8983.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-20,32518,32518,9000.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-23,32693,32693,9049.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-24,32805,32805,9082.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-25,33043,33043,9145.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-26,32957,32957,9120.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-27,33142,33142,9172.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-06-30,33395,33395,9242.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-01,33311,33311,9219.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-02,33258,33258,9203.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-03,33399,33399,9266.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-04,33861,33861,9396.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-07,33782,33782,9376.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-08,33971,33971,9429.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-09,34144,34144,9476.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-10,34126,34126,9485.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-11,34371,34371,9553.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-14,34313,34313,9538.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-15,34508,34508,9593.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-16,34662,34662,9633.8
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-17,34593,34593,9624.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2025-07-18,34853,34853,9695.65
